location,0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
Louisiana,9.3,d_19630101,90.6,76.8,42.7,17.7,4.3,0,0,0,0,0,0
Louisiana,13.8,d_19630201,86,75.2,28.3,9.6,0.3,0,0.1,0,0,0,0
Louisiana,1.1,d_19630301,98.9,96.7,83,71.2,25.7,0,0,0,0,0,0
Louisiana,2.2,d_19630401,97.7,95.2,77.2,56.7,11.2,0,0,0,0,0,0
Louisiana,0,d_19630501,100,100,99.2,78,28.1,0,0,0,0,0,0
Louisiana,0.9,d_19630601,99.2,95.5,78.2,57,21.5,0,0,0,0,0,0
Louisiana,0.1,d_19630701,99.9,95.1,67.4,34.1,7.6,0,0,0,0,0,0
Louisiana,0.3,d_19630801,99.7,97.5,75.7,49.7,10.6,0,0,0,0,0,0
Louisiana,7.2,d_19630901,92.7,84,52.2,32.3,3.2,0,0,0,0,0,0
Louisiana,0.7,d_19631001,99.3,93.3,72.6,52.5,22.1,0,0,0,0,0,0
Louisiana,9.9,d_19631101,90.2,79.7,47.3,23.2,5.6,0,0,0,0,0,0
Louisiana,17.2,d_19631201,82.2,67.9,28.5,10.1,0.5,0,0.6,0,0,0,0
Louisiana,28.7,d_19640101,62.9,51.4,18.9,3.9,0,0,8.5,3.5,0.2,0,0
Louisiana,25.7,d_19640201,55.6,39.6,8.5,0.2,0,0,18.6,11.9,2.9,0.6,0
Louisiana,34.6,d_19640301,46.2,25.5,1.5,0,0,0,19.1,9.9,0,0,0
Louisiana,49.6,d_19640401,30.9,10.5,0.1,0,0,0,19.5,12.1,1.5,0,0
Louisiana,49.3,d_19640501,31.6,12.7,0.1,0,0,0,19,13.8,1.3,0,0
Louisiana,26.2,d_19640601,57.2,36.3,5.2,0,0,0,16.5,7.4,0,0,0
Louisiana,31.5,d_19640701,36.4,21.6,3.9,0.1,0,0,32.3,24.3,8.6,5.4,0
Louisiana,40.2,d_19640801,33.2,17.9,0.2,0,0,0,26.5,12.9,1,0,0
Louisiana,55.8,d_19640901,14.7,2.8,0,0,0,0,29.5,9.3,0,0,0
Louisiana,42.7,d_19641001,29.8,8.3,0,0,0,0,27.4,16.4,4.6,0.1,0
Louisiana,47,d_19641101,17.7,6.4,0,0,0,0,35.3,20.8,3.2,0.9,0
Louisiana,53.5,d_19641201,25.6,10.6,0.1,0,0,0,20.9,6,0.2,0,0
Louisiana,38.3,d_19650101,52.8,42.2,15.1,5.9,0.3,0,8.8,0.9,0,0,0
Louisiana,42.5,d_19650201,38.4,20.3,2.3,0.6,0,0,19.1,11.5,0,0,0
Louisiana,52,d_19650301,13.7,3.9,0,0,0,0,34.2,18.1,0.3,0,0
Louisiana,65.5,d_19650401,34.5,15.2,0.4,0,0,0,0,0,0,0,0
Louisiana,45.8,d_19650501,54.2,23.9,2.4,0,0,0,0,0,0,0,0
Louisiana,19.9,d_19650601,80.2,50.5,12.1,2.4,0,0,0,0,0,0,0
Louisiana,5.1,d_19650701,94.9,61.3,11.6,2.2,0,0,0,0,0,0,0
Louisiana,14.6,d_19650801,85.4,67.9,13.4,2.2,0,0,0,0,0,0,0
Louisiana,42.3,d_19650901,57.2,26.7,4.1,0.6,0,0,0.3,0,0,0,0
Louisiana,27.7,d_19651001,72.2,36.2,6.1,1.3,0,0,0,0,0,0,0
Louisiana,4.7,d_19651101,95.3,76,22,6.1,0.3,0,0,0,0,0,0
Louisiana,8.5,d_19651201,91.6,72.8,32.3,17.3,4.3,0,0,0,0,0,0
Louisiana,55.9,d_19660101,33.1,19.8,4.1,0,0,0,10.9,3.2,0,0,0
Louisiana,38.6,d_19660201,9.2,4.1,0.2,0,0,0,52.3,37.3,23.8,8.2,0.4
Louisiana,42.2,d_19660301,17.1,6.9,2.3,1.1,0,0,40.7,31.6,16.4,2.2,0
Louisiana,31.8,d_19660401,1.9,0.3,0,0,0,0,66.4,47.3,24.1,7.3,0
Louisiana,38.3,d_19660501,2.3,0.5,0,0,0,0,59.4,38.8,20,9.7,1.6
Louisiana,46.4,d_19660601,16.5,10.4,2,0,0,0,37.1,25.4,5.3,0.3,0
Louisiana,45.4,d_19660701,14.3,7.5,0.7,0,0,0,40.3,32.7,14.8,4.9,0.1
Louisiana,43.5,d_19660801,5.1,1.2,0,0,0,0,51.4,42.3,28,16.8,3.3
Louisiana,42.3,d_19660901,3.4,0,0,0,0,0,54.1,41.1,22.5,7.8,1.1
Louisiana,50.3,d_19661001,4.4,0.2,0,0,0,0,45.4,27.6,4,1,0
Louisiana,51,d_19661101,43.9,28.8,7.5,1.1,0,0,5.1,1.1,0,0,0
Louisiana,59.8,d_19661201,27.9,11.4,0.2,0,0,0,12.3,4.2,0.6,0,0
Louisiana,23.1,d_19670101,73.8,61,29.1,12.2,0,0,3.1,1.2,0.3,0,0
Louisiana,24.9,d_19670201,73.9,59.2,28.9,10.4,0.5,0,1,0.1,0,0,0
Louisiana,22.4,d_19670301,77,63.7,34.6,15.6,1.3,0,0.5,0.2,0,0,0
Louisiana,32.5,d_19670401,66.9,48,22.4,9.3,1.1,0,0.6,0,0,0,0
Louisiana,43.8,d_19670501,55.8,28.3,3.6,0.4,0,0,0.6,0,0,0,0
Louisiana,27.6,d_19670601,72.3,51.1,9.1,0.8,0,0,0.1,0,0,0,0
Louisiana,28.4,d_19670701,71.2,41.9,8.5,0.8,0,0,0.4,0,0,0,0
Louisiana,54.5,d_19670801,44.6,17,1.2,0.2,0,0,1.1,0.4,0,0,0
Louisiana,45.4,d_19670901,51.3,22.3,1.5,0.2,0,0,3.3,0.7,0,0,0
Louisiana,65.2,d_19671001,24.8,7,0.3,0,0,0,10,4.3,0.5,0,0
Louisiana,33.7,d_19671101,63.8,34.3,3.3,0.7,0,0,2.5,0.5,0,0,0
Louisiana,73.3,d_19671201,4.2,1.2,0,0,0,0,22.4,11.6,1.9,0.6,0
Louisiana,64,d_19680101,8.5,2.1,0,0,0,0,27.5,11.4,0.2,0,0
Louisiana,69.9,d_19680201,29.1,14.3,4.9,1.5,0,0,0.9,0.2,0,0,0
Louisiana,73.1,d_19680301,24.9,13,4.6,0,0,0,2,0.3,0,0,0
Louisiana,71.1,d_19680401,22.1,16.2,6.4,2.1,0,0,6.8,0.7,0,0,0
Louisiana,52,d_19680501,26.3,19.8,11.1,3.8,0,0,21.6,11,2.1,0.1,0
Louisiana,42.3,d_19680601,28.5,22.3,14.1,6.7,0.3,0,29.1,13.1,2.4,0.2,0
Louisiana,29.2,d_19680701,38.9,30.7,16.7,6.5,0.1,0,31.8,19.8,4.7,0.3,0
Louisiana,22.1,d_19680801,28.3,19.6,6.5,0.5,0,0,49.6,38.4,21.9,10.1,1.4
Louisiana,19.5,d_19680901,44.1,36.4,20.3,14.1,4.4,0,36.3,33.1,25.9,15.6,6.7
Louisiana,19.6,d_19681001,49.9,38,19.2,10.9,1.6,0,30.5,25.3,12,6.4,0.6
Louisiana,28,d_19681101,35.3,24.2,8.3,1.3,0,0,36.8,33.8,21.9,16.3,5.2
Louisiana,39.3,d_19681201,18.6,6.9,0.7,0,0,0,42.2,37.2,27.7,20.2,11.1
Louisiana,34.6,d_19690101,34.9,20.3,1.7,0,0,0,30.5,20.8,3.7,0.3,0
Louisiana,52.8,d_19690201,28.2,18.1,2.6,0,0,0,18.9,5.7,0,0,0
Louisiana,64.4,d_19690301,12,2.1,0,0,0,0,23.6,11.7,0.4,0,0
Louisiana,60.9,d_19690401,1.1,0.5,0,0,0,0,37.9,18.3,0.6,0,0
Louisiana,59.8,d_19690501,2.5,0,0,0,0,0,37.7,19.9,2.9,0,0
Louisiana,74.9,d_19690601,13.4,0.9,0,0,0,0,11.7,2.3,0,0,0
Louisiana,56.8,d_19690701,8.1,0.8,0,0,0,0,35.1,11.7,0.8,0,0
Louisiana,58.4,d_19690801,29.7,20.4,3.3,0,0,0,12,1.9,0,0,0
Louisiana,50,d_19690901,47.9,33.8,16.5,9.5,0.1,0,2.1,0,0,0,0
Louisiana,63.4,d_19691001,27.9,13.6,3.7,0.2,0,0,8.7,1.8,0,0,0
Louisiana,53.9,d_19691101,45.3,21.4,6.2,1.8,0,0,0.8,0,0,0,0
Louisiana,45.5,d_19691201,54.3,21.6,1.6,0.1,0,0,0.1,0,0,0,0
Louisiana,5,d_19700101,95,88.1,40.7,15.9,1.8,0,0,0,0,0,0
Louisiana,1.4,d_19700201,98.6,95.4,68.2,50.3,20.9,0,0,0,0,0,0
Louisiana,9.6,d_19700301,90.4,73.2,31.2,9.6,0.6,0,0,0,0,0,0
Louisiana,7.4,d_19700401,92.7,86.5,68,49.6,12,0,0,0,0,0,0
Louisiana,10.5,d_19700501,89.4,79.3,35.8,9,0,0,0,0,0,0,0
Louisiana,12.9,d_19700601,86.7,70.3,22.2,3.2,0,0,0.5,0,0,0,0
Louisiana,15.5,d_19700701,84.4,69.7,26.5,10.5,0.9,0,0,0,0,0,0
Louisiana,31.3,d_19700801,68.6,39.4,7,1.4,0.2,0,0,0,0,0,0
Louisiana,29.7,d_19700901,69.9,45.6,8,0.2,0,0,0.5,0,0,0,0
Louisiana,69.2,d_19701001,2,0.2,0,0,0,0,28.7,6.7,0.2,0,0
Louisiana,75.4,d_19701101,2.1,0.4,0,0,0,0,22.5,4.1,0,0,0
Louisiana,82.8,d_19701201,10.3,2,0,0,0,0,6.9,0.7,0,0,0
Louisiana,67.7,d_19710101,27.7,8.7,0.9,0.1,0,0,4.6,0.4,0,0,0
Louisiana,63.3,d_19710201,26.9,6.6,0,0,0,0,9.8,2.1,0,0,0
Louisiana,56.2,d_19710301,35.1,14.4,0.2,0,0,0,8.6,2,0,0,0
Louisiana,41.6,d_19710401,54,34.4,11.8,4.6,0,0,4.6,0.6,0,0,0
Louisiana,35.8,d_19710501,56.7,37.7,6.2,0,0,0,7.4,2.3,0,0,0
Louisiana,34.1,d_19710601,65.8,51.6,24.9,5.4,0,0,0.2,0,0,0,0
Louisiana,5.3,d_19710701,94.8,81.5,42.5,27,8.1,0,0,0,0,0,0
Louisiana,12.7,d_19710801,87.3,63.7,31.3,12.8,5,0,0,0,0,0,0
Louisiana,50.4,d_19710901,44.9,29.8,2.4,0.1,0,0,4.7,0.6,0,0,0
Louisiana,63.2,d_19711001,30.3,9.5,0.1,0,0,0,6.4,3.2,0.2,0,0
Louisiana,55.3,d_19711101,42.2,16.4,0.6,0,0,0,2.5,0.4,0,0,0
Louisiana,71.1,d_19711201,4.9,1,0,0,0,0,23.9,14.2,3.6,1.6,0
Louisiana,19.3,d_19720101,0,0,0,0,0,0,80.7,58.1,20.3,11.7,3.1
Louisiana,50.1,d_19720201,0.2,0,0,0,0,0,49.6,44.2,22.1,6.2,0.1
Louisiana,33.7,d_19720301,0.2,0,0,0,0,0,66.1,50.1,32.8,18.2,6.3
Louisiana,40.6,d_19720401,9.7,4.5,0,0,0,0,49.6,34.6,11.5,5.6,0
Louisiana,35.8,d_19720501,13.8,8.1,0.3,0,0,0,50.5,44.7,23,8.1,0.5
Louisiana,60,d_19720601,20.6,7.8,0.3,0,0,0,19.4,7,0.6,0,0
Louisiana,69.7,d_19720701,6.5,1,0,0,0,0,23.8,10.7,0.6,0,0
Louisiana,63.3,d_19720801,9.2,0.6,0,0,0,0,27.5,11.6,1.4,0,0
Louisiana,72.1,d_19720901,25.9,10.5,1.6,0,0,0,2.1,0,0,0,0
Louisiana,64.7,d_19721001,34.2,17.5,2.5,0.8,0,0,1.1,0.1,0,0,0
Louisiana,78.9,d_19721101,12.7,2.8,0,0,0,0,8.3,1.3,0,0,0
Louisiana,74.9,d_19721201,7.2,0.9,0,0,0,0,17.9,3.4,0,0,0
Louisiana,52.3,d_19730101,2,0.2,0,0,0,0,45.7,23.3,0.6,0,0
Louisiana,47.5,d_19730201,14.3,3.6,0.1,0,0,0,38.4,19.4,0.6,0,0
Louisiana,6.4,d_19730301,0,0,0,0,0,0,93.5,73,23.7,5.6,0.3
Louisiana,0,d_19730401,0,0,0,0,0,0,100,99.1,60,25.7,2.5
Louisiana,0,d_19730501,0,0,0,0,0,0,100,98.4,60.4,29.8,5.7
Louisiana,0,d_19730601,0,0,0,0,0,0,99.9,93.4,50.5,20.4,3.1
Louisiana,3.9,d_19730701,0,0,0,0,0,0,96,79.2,34.3,11.3,0
Louisiana,16.5,d_19730801,0.4,0,0,0,0,0,83,59.5,22.7,11.3,0.3
Louisiana,1.9,d_19730901,0.7,0,0,0,0,0,97.4,91,54.2,27.3,13
Louisiana,0.7,d_19731001,0.7,0.4,0,0,0,0,98.7,94,62.5,36.3,13.9
Louisiana,0.6,d_19731101,0.6,0.2,0,0,0,0,98.8,97.6,80.4,58.4,22.9
Louisiana,1.7,d_19731201,1,0.8,0.5,0.1,0,0,97.3,91.1,53.4,22.6,3.9
Louisiana,8.9,d_19740101,1.3,1.2,0.9,0.7,0.2,0,89.8,85.6,72,51,18.1
Louisiana,7.3,d_19740201,1.4,1.2,1,0.8,0.4,0,91.2,87.5,75,49.3,13.7
Louisiana,3,d_19740301,1.1,0.9,0.6,0.3,0,0,95.9,91,73.4,44.7,10.8
Louisiana,1.2,d_19740401,0.7,0.5,0.2,0,0,0,98.2,94.2,75.6,53.9,11.4
Louisiana,1.5,d_19740501,0.1,0,0,0,0,0,98.4,95.7,81.8,56.7,16.8
Louisiana,18.5,d_19740601,0.2,0,0,0,0,0,81.1,61.6,28.1,9.6,0
Louisiana,33.1,d_19740701,0.2,0,0,0,0,0,66.6,46.5,16.7,5.5,0
Louisiana,24.8,d_19740801,0.2,0,0,0,0,0,75.1,44.7,16.9,3.4,0
Louisiana,27,d_19740901,0,0,0,0,0,0,72.9,54.2,27.9,19.8,7.6
Louisiana,57.7,d_19741001,10.3,0.9,0,0,0,0,32,25.5,9.9,2.8,0
Louisiana,60,d_19741101,0.2,0,0,0,0,0,39.9,31,10.8,3.5,0
Louisiana,46.8,d_19741201,1.2,0.1,0,0,0,0,52,38,21.5,9.4,0.4
Louisiana,41.6,d_19750101,6,1,0,0,0,0,52.6,33.4,12.8,4.3,0
Louisiana,34,d_19750201,24.8,14.4,3.8,0.1,0,0,41.2,35,22,10.9,3.2
Louisiana,47.7,d_19750301,10.8,5.6,0.2,0,0,0,41.7,38.4,29.7,18.3,4.8
Louisiana,41.1,d_19750401,4.7,1.5,0,0,0,0,54.3,39.8,32.2,17.4,3.9
Louisiana,29.4,d_19750501,1,0.6,0,0,0,0,69.6,55.1,40.2,32.5,9
Louisiana,12.4,d_19750601,1,0.8,0.2,0,0,0,86.6,68.5,38.6,25.4,6.6
Louisiana,3.8,d_19750701,0,0,0,0,0,0,96.2,88,52.5,32,12.9
Louisiana,4,d_19750801,0,0,0,0,0,0,96.1,88.6,60.2,41.4,17.2
Louisiana,4.5,d_19750901,0,0,0,0,0,0,95.5,87,56.1,34.4,12.8
Louisiana,6.4,d_19751001,0,0,0,0,0,0,93.5,82.3,54.7,37.5,21.3
Louisiana,4.7,d_19751101,0,0,0,0,0,0,95.3,86.5,54.8,32,10.1
Louisiana,11.8,d_19751201,0,0,0,0,0,0,88.2,73.7,31.6,13.7,3.2
Louisiana,29,d_19760101,0.4,0,0,0,0,0,70.6,49.1,16.4,8.9,2.7
Louisiana,62.6,d_19760201,16.8,4.5,0,0,0,0,20.7,9.5,0.6,0,0
Louisiana,64.4,d_19760301,23.8,6.3,0,0,0,0,11.8,6.2,0.6,0,0
Louisiana,18.7,d_19760401,79.9,63,14.2,0.5,0,0,1.4,0.2,0,0,0
Louisiana,15.1,d_19760501,83.8,66.2,22,11,1,0,1.1,0,0,0,0
Louisiana,37,d_19760601,62.8,44,25.6,12.6,3.1,0,0.1,0,0,0,0
Louisiana,27.6,d_19760701,72.3,49.3,22.6,8.7,0.7,0,0,0,0,0,0
Louisiana,25,d_19760801,75.1,55.1,34.6,19.9,6.6,0,0,0,0,0,0
Louisiana,41,d_19760901,58.7,44.1,32.2,19.7,6.1,0,0.3,0,0,0,0
Louisiana,46.9,d_19761001,52.9,38.6,16.2,4.9,1.3,0,0.3,0,0,0,0
Louisiana,56.5,d_19761101,42.3,21.6,4.4,1.6,0,0,1.3,0,0,0,0
Louisiana,40.6,d_19761201,57.9,33.5,0.7,0,0,0,1.6,0.2,0,0,0
Louisiana,77.3,d_19770101,18,1.6,0,0,0,0,4.7,2.1,0,0,0
Louisiana,51.9,d_19770201,46.8,22.3,2.6,0,0,0,1.3,0,0,0,0
Louisiana,62,d_19770301,37.9,11.9,0,0,0,0,0,0,0,0,0
Louisiana,58.5,d_19770401,30.9,12.4,3.1,0,0,0,10.6,1.1,0,0,0
Louisiana,57.7,d_19770501,35.4,20.9,3.9,0.5,0,0,6.8,1,0,0,0
Louisiana,59,d_19770601,39.3,24,4.7,1.8,0,0,1.7,0,0,0,0
Louisiana,55.5,d_19770701,43.8,16.7,4.5,0.7,0,0,0.6,0,0,0,0
Louisiana,84.2,d_19770801,0,0,0,0,0,15.8,0,0,0,0,0
Louisiana,54.1,d_19770901,22.2,4.8,0,0,0,0,23.8,13.2,5.1,0.7,0
Louisiana,49.5,d_19771001,26.6,10,0,0,0,0,24,14.9,7.4,1.3,0
Louisiana,26.6,d_19771101,11.5,7.7,0.1,0,0,0,61.9,49.6,19.5,12.6,8.1
Louisiana,23.1,d_19771201,24.5,16,6.6,3.1,0,0,52.2,40.8,16.7,11.8,5.7
Louisiana,32.1,d_19780101,22.6,13.8,3.6,0.2,0,0,45.3,37.9,28,22.2,6.7
Louisiana,30.9,d_19780201,19.7,11.1,0.4,0,0,0,49.3,41,31.3,24.1,11.8
Louisiana,28.6,d_19780301,25.4,17.2,2.7,0,0,0,45.9,38.2,30.6,26.8,19.5
Louisiana,21.5,d_19780401,39.4,28.5,14,3.9,0,0,39.1,35.1,28.3,23.4,12.6
Louisiana,22.6,d_19780501,45.6,26.8,9.8,0,0,0,31.8,29.4,22.8,8,0.3
Louisiana,33.9,d_19780601,38.4,22.5,9.3,2.1,0,0,27.8,23.3,9.8,3.9,0
Louisiana,28.6,d_19780701,49,29.1,6.6,0,0,0,22.5,18.6,7.6,2.2,0
Louisiana,22.8,d_19780801,59.1,41.5,8.1,1,0,0,18.2,10.1,3.4,0.6,0
Louisiana,35.2,d_19780901,47.8,26.1,2.6,0,0,0,16.9,9.3,1.6,0,0
Louisiana,21.9,d_19781001,77.6,61.9,23.8,9.4,2.4,0,0.6,0,0,0,0
Louisiana,34.8,d_19781101,61,40.2,12.2,5.1,0.7,0,4.2,1.2,0,0,0
Louisiana,52.3,d_19781201,43.4,21.5,7.1,3.4,0.5,0,4.3,1.8,0,0,0
Louisiana,45.4,d_19790101,10,2.1,0,0,0,0,44.6,27.9,2.5,0.1,0
Louisiana,34.1,d_19790201,0,0,0,0,0,0,66,34.6,4.3,0.6,0
Louisiana,42.7,d_19790301,0.1,0,0,0,0,0,57.2,34.5,4.2,0.7,0
Louisiana,6,d_19790401,0,0,0,0,0,0,93.9,77.9,39.3,12.6,1
Louisiana,9,d_19790501,0,0,0,0,0,0,91,70.8,27.7,5.4,0
Louisiana,26.6,d_19790601,0,0,0,0,0,0,73.4,49.2,12.2,1.5,0
Louisiana,0.3,d_19790701,0,0,0,0,0,0,99.7,95.2,58.3,23.5,1.3
Louisiana,2.7,d_19790801,0,0,0,0,0,0,97.2,90.1,50.2,25.2,2.2
Louisiana,1.6,d_19790901,0,0,0,0,0,0,98.5,94,78.1,60.1,24.4
Louisiana,6.1,d_19791001,0,0,0,0,0,0,93.9,83.2,30.7,12.2,2.9
Louisiana,22.1,d_19791101,0.7,0,0,0,0,0,77.3,62.4,14.8,5.2,1.2
Louisiana,27,d_19791201,1.5,0.2,0,0,0,0,71.4,53.6,12,4,0
Louisiana,51.7,d_19800101,5.3,1.6,0,0,0,0,43,22.6,5.4,1.5,0
Louisiana,44.1,d_19800201,31.8,20.6,2.6,1,0,0,24.1,13.1,2.3,0.3,0
Louisiana,36.4,d_19800301,0,0,0,0,0,0,63.6,47.5,28.1,18,5.3
Louisiana,21.1,d_19800401,0,0,0,0,0,0,78.8,64.6,29.2,12.8,1.8
Louisiana,9.2,d_19800501,0,0,0,0,0,0,90.7,82.9,62.8,42.2,9.3
Louisiana,22.7,d_19800601,0,0,0,0,0,0,77.4,60.7,27.6,13.9,0.6
Louisiana,34.8,d_19800701,0.7,0,0,0,0,0,64.4,45.7,24.5,8.4,0
Louisiana,50.9,d_19800801,8.3,1.6,0,0,0,0,40.7,29.8,8.6,0.4,0
Louisiana,49.1,d_19800901,5.8,0.8,0,0,0,0,45.1,33.5,21.5,1.5,0
Louisiana,44.8,d_19801001,4.3,0.5,0,0,0,0,50.8,37.2,23.5,5.9,0
Louisiana,36.1,d_19801101,3.5,0.1,0,0,0,0,60.5,44.2,29.9,24,1.7
Louisiana,23.1,d_19801201,50,33,5.4,1.1,0,0,26.9,19.3,0.5,0,0
Louisiana,12.2,d_19810101,87.8,70.2,50.8,43.5,16.7,0,0,0,0,0,0
Louisiana,2.9,d_19810201,97.1,92.8,77.4,68.8,51.2,0,0,0,0,0,0
Louisiana,2.9,d_19810301,97.1,92.3,78.9,68.8,42.8,0,0,0,0,0,0
Louisiana,0.8,d_19810401,99.3,97.7,83.6,72.1,47.8,0,0,0,0,0,0
Louisiana,7.1,d_19810501,93,79.7,47.6,19.9,0.4,0,0,0,0,0,0
Louisiana,14.9,d_19810601,85.2,51.7,11.2,3.2,0,0,0,0,0,0,0
Louisiana,8.5,d_19810701,91.6,76.3,26.8,11.9,2.4,0,0,0,0,0,0
Louisiana,7.2,d_19810801,92.7,81.8,46.5,18.8,4.5,0,0,0,0,0,0
Louisiana,20.5,d_19810901,79.3,60.5,16.9,5.6,0.7,0,0.1,0,0,0,0
Louisiana,45,d_19811001,47.9,24.8,2.3,0.8,0,0,7,2.5,0,0,0
Louisiana,36.7,d_19811101,57.9,44.7,24.4,12.4,3.7,0,5.4,0.9,0,0,0
Louisiana,33.3,d_19811201,66.2,45.4,21.3,9,0.8,0,0.6,0,0,0,0
Louisiana,42.1,d_19820101,55.2,32.4,10.4,4.2,0,0,2.7,0.4,0,0,0
Louisiana,41.7,d_19820201,57.3,29.7,6.3,0.2,0,0,1,0.1,0,0,0
Louisiana,4,d_19820301,96,83.7,35.9,9,0,0,0,0,0,0,0
Louisiana,17.3,d_19820401,82.7,54.9,7.4,0.1,0,0,0,0,0,0,0
Louisiana,17.3,d_19820501,82.7,55.9,8.2,0,0,0,0,0,0,0,0
Louisiana,32.3,d_19820601,67.6,33.4,1.9,0,0,0,0,0,0,0,0
Louisiana,27.5,d_19820701,72.5,51.2,9.3,4.1,0.8,0,0,0,0,0,0
Louisiana,50.3,d_19820801,49.7,23.6,5.1,2.8,0,0,0,0,0,0,0
Louisiana,74.4,d_19820901,25.5,10.9,2.3,0,0,0,0.1,0,0,0,0
Louisiana,79,d_19821001,13.8,4.7,0,0,0,0,7.2,1.9,0,0,0
Louisiana,63.3,d_19821101,12.5,2.6,0.1,0,0,0,24.2,7.2,0.4,0,0
Louisiana,15.8,d_19821201,0,0,0,0,0,0,84.3,65.6,44,33.6,16.8
Louisiana,20.9,d_19830101,0,0,0,0,0,0,79.2,59.8,36.9,26.7,11.2
Louisiana,0.3,d_19830201,0,0,0,0,0,0,99.6,95.1,59.3,40.6,31.9
Louisiana,0.5,d_19830301,0,0,0,0,0,0,99.5,95.4,63.5,41.5,29.5
Louisiana,0.5,d_19830401,0,0,0,0,0,0,99.5,92.9,77.2,64.2,42.1
Louisiana,0,d_19830501,0,0,0,0,0,0,100.1,98.7,86,68.8,42.5
Louisiana,0,d_19830601,0,0,0,0,0,0,99.9,99.9,92.8,76.7,54.4
Louisiana,0,d_19830701,0,0,0,0,0,0,100.1,97.3,74.7,56.2,38.2
Louisiana,2.2,d_19830801,0,0,0,0,0,0,97.7,90.7,77,65.3,38.5
Louisiana,14.7,d_19830901,1.8,0.4,0,0,0,0,83.4,69.8,36.7,21.3,5.4
Louisiana,24.4,d_19831001,0.8,0,0,0,0,0,74.8,55.6,30.1,14.6,2.4
Louisiana,32.8,d_19831101,3.7,1.3,0,0,0,0,63.5,47.7,19.9,6,0.2
Louisiana,24.9,d_19831201,0.5,0,0,0,0,0,74.5,55.6,32.5,16,2
Louisiana,39.9,d_19840101,0.6,0,0,0,0,0,59.6,32.4,4.9,0.1,0
Louisiana,62.3,d_19840201,1.2,0.2,0,0,0,0,36.6,15.7,0.7,0,0
Louisiana,77.5,d_19840301,7.7,1.1,0,0,0,0,14.8,2.2,0,0,0
Louisiana,71,d_19840401,2.6,0.2,0,0,0,0,26.4,13.1,2.3,1,0
Louisiana,66.7,d_19840501,10.7,0.8,0,0,0,0,22.7,10.3,2.4,1,0
Louisiana,52.2,d_19840601,23.3,7,0,0,0,0,24.6,12.4,4.6,1.4,0
Louisiana,55.4,d_19840701,15.4,2.9,0,0,0,0,29.2,19.1,4.3,1.2,0
Louisiana,52,d_19840801,19.4,8.5,0,0,0,0,28.6,18.8,6.8,1.5,0
Louisiana,38.9,d_19840901,40.3,21.1,2.2,0,0,0,20.7,10.3,0.8,0,0
Louisiana,33.1,d_19841001,7.8,3.1,0.6,0,0,0,59.1,46.6,25.9,12.7,0.7
Louisiana,34.3,d_19841101,12.2,7.1,1,0.5,0,0,53.4,40.3,21.4,6.9,0
Louisiana,39,d_19841201,13.3,9.2,2.7,1.1,0,0,47.7,27.8,4.3,1.8,0
Louisiana,42.3,d_19850101,9.2,4.7,1.2,0.5,0,0,48.5,26,6.4,2,0
Louisiana,30.4,d_19850201,6.9,2.5,0.6,0.3,0,0,62.6,39.9,12.2,7,0.7
Louisiana,32.7,d_19850301,5.5,1.8,0,0,0,0,61.8,32,4.1,0.1,0
Louisiana,41.3,d_19850401,9,6.2,0.8,0,0,0,49.8,19.1,0.1,0,0
Louisiana,48.4,d_19850501,23.1,12.5,6.7,2.2,0.4,0,28.5,5.1,0,0,0
Louisiana,65.3,d_19850601,23.1,11.2,1.7,0,0,0,11.5,0.8,0,0,0
Louisiana,14.4,d_19850701,85.5,54.2,7.3,0,0,0,0,0,0,0,0
Louisiana,23.5,d_19850801,76.5,48.6,4,0.3,0,0,0,0,0,0,0
Louisiana,82.3,d_19850901,17.5,2.3,0,0,0,0,0.3,0,0,0,0
Louisiana,23.4,d_19851001,0,0,0,0,0,0,76.6,52.3,14,3.2,0
Louisiana,56.1,d_19851101,0,0,0,0,0,0,44,15.6,1.3,0.3,0
Louisiana,64,d_19851201,0.6,0,0,0,0,0,35.3,12.7,0.4,0,0
Louisiana,63,d_19860101,5.9,0.7,0,0,0,0,31.1,11,0.9,0.5,0
Louisiana,65.1,d_19860201,3.7,0.1,0,0,0,0,31.2,10.2,2.5,1.1,0.2
Louisiana,64,d_19860301,8.1,2.8,0,0,0,0,28,9.5,0.3,0,0
Louisiana,74.6,d_19860401,12,5.9,0,0,0,0,13.4,0.8,0,0,0
Louisiana,86.8,d_19860501,12.6,4.5,0.2,0,0,0,0.6,0,0,0,0
Louisiana,65.6,d_19860601,22.4,8.9,1.7,0.1,0,0,11.9,3.4,0,0,0
Louisiana,7.1,d_19860701,92.9,84.8,65.6,45.3,16,0,0,0,0,0,0
Louisiana,9.8,d_19860801,90.2,83.4,61.9,37.4,9,0,0,0,0,0,0
Louisiana,14.1,d_19860901,85.8,76.9,53.4,35.3,8.8,0,0,0,0,0,0
Louisiana,24.9,d_19861001,63.5,46.1,16.7,7.2,2.5,0,11.7,3.3,0,0,0
Louisiana,43.2,d_19861101,22.1,13,0.7,0,0,0,34.7,25.1,9.2,3,0.1
Louisiana,40.4,d_19861201,11.6,5.8,0,0,0,0,48,33.5,14.2,7.9,2.6
Louisiana,30.5,d_19870101,0.6,0,0,0,0,0,68.9,47.3,13.6,5,1.7
